track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
REV001,Refused,45,REV001,2019-09-13,0.557,0.854,9,-5.878,0,0.0503,0.00467,0.00409,0.592,0.399,101.968,190267
Right Now,Fire From The Gods,58,Right Now,2019-08-30,0.494,0.916,1,-4.734,0,0.233,0.00112,4.43e-06,0.0996,0.433,89.468,225026
The Offering,Sleep Token,2,The Offering,2019-07-04,0.48,0.861,6,-6.836,1,0.0477,0.00329,0.0559,0.0907,0.377,135.055,349653
Masochist,Polaris,49,Masochist,2019-11-07,0.504,0.933,3,-3.442,0,0.0519,0.000532,2.74e-05,0.071,0.323,120.018,239626
Beyond The Wave,Of Allies,40,Beyond The Wave,2019-08-02,0.48,0.9,6,-6.911,1,0.0365,2.89e-05,4.38e-06,0.354,0.465,92.596,211051
Shakin' Off The Rust,The Blue Stones,62,Shakin' Off The Rust,2019-10-11,0.585,0.8,7,-6.094,1,0.035,0.0017,4.96e-06,0.0981,0.368,110.971,222936
ATTENTION ATTENTION,Shinedown,56,ATTENTION ATTENTION,2018-05-04,0.524,0.975,7,-2.914,1,0.0629,0.000443,0.296,0.877,0.58,160.03,230520
MANIFEST,STARSET,24,MANIFEST,2019-08-15,0.531,0.874,8,-5.939,1,0.0524,0.000191,6.35e-05,0.256,0.489,147.948,267239
The Vengeance,Black Veil Brides,60,The Night,2019-11-29,0.382,0.94,8,-6.105,0,0.0682,1.05e-05,0.293,0.349,0.356,145.987,209480
Hate Conquers All,Anti-Flag,54,Hate Conquers All,2019-10-25,0.582,0.945,11,-5.95,0,0.089,0.00016,0.0,0.668,0.389,123.041,166893
Rearview Mirror,Art Of Dying,39,Armageddon,2019-10-04,0.574,0.936,5,-3.846,1,0.103,0.000118,0.0,0.116,0.499,123.958,205000
KINGDOM,FEVER 333,50,KINGDOM,2019-11-04,0.57,0.714,1,-5.245,0,0.144,0.000159,0.0011,0.264,0.601,95.051,205737
Empire,Hollywood Undead,60,Empire / Time Bomb / Already Dead,2020-01-10,0.57,0.814,8,-4.592,1,0.0491,0.00144,3.22e-06,0.226,0.412,87.466,239262
sugar honey ice & tea - Edit,Bring Me The Horizon,55,sugar honey ice & tea (Edit),2019-07-26,0.446,0.917,0,-3.765,0,0.0513,7.53e-05,0.0039,0.247,0.685,147.171,215712
Drop the Hammer,Rev Theory,42,Drop the Hammer,2019-10-08,0.424,0.946,4,-3.633,0,0.148,4e-05,0.289,0.0619,0.425,164.967,189273
Upside Down,Bonesteel,40,Upside Down,2019-11-08,0.443,0.973,1,-4.293,0,0.0668,2.6e-05,6.48e-06,0.238,0.394,140.018,213000
MAYDAY (feat. Ryo from Crystal Lake),coldrain,63,THE SIDE EFFECTS,2019-08-28,0.522,0.97,10,-4.576,0,0.209,5.53e-05,0.0,0.246,0.488,121.054,227012
Black Flag Army,HELLYEAH,44,Black Flag Army,2019-09-13,0.542,0.987,7,-3.673,1,0.102,0.000925,0.0,0.115,0.27,139.962,191479
Another Life,Any Given Sin,50,Another Life,2019-10-09,0.51,0.943,11,-3.098,0,0.0553,0.000982,2.19e-05,0.49,0.557,93.498,219200
Lifted,Otherwise,46,Lifted,2019-09-05,0.631,0.781,0,-5.193,1,0.0391,0.000373,1.6e-06,0.111,0.698,90.032,176760
Tapping Out,Issues,50,Tapping Out,2019-05-03,0.449,0.973,7,-4.609,1,0.184,0.0162,1.63e-06,0.0828,0.366,195.97,217944
W W Y D F,Zero 9:36,11,W W Y D F,2019-03-22,0.359,0.889,2,-4.238,0,0.0517,0.000355,0.00324,0.0577,0.469,94.059,180000
Renegade,The Anix,44,Renegade,2019-08-29,0.435,0.82,2,-4.694,1,0.0453,0.000217,1.71e-05,0.0884,0.146,152.051,228947
I Am Broken Too,Killswitch Engage,42,I Am Broken Too,2019-07-16,0.421,0.973,7,-4.221,1,0.0621,3.11e-05,0.00536,0.224,0.634,75.035,159480
Tear It Down,Mammoth Mammoth,17,Tear It Down,2019-10-11,0.277,0.693,1,-12.805,1,0.0421,1.47e-06,0.746,0.0479,0.102,144.596,245034
Brand New Numb,Motionless In White,5,Brand New Numb/Disguise,2019-04-17,0.566,0.886,0,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,222461
Tear You Down,Clawfinger,42,Tear You Down,2019-10-04,0.432,0.831,1,-7.24,1,0.0616,2.72e-05,0.00841,0.296,0.247,196.018,174079
From The Ashes,Red,46,From The Ashes,2019-08-02,0.293,0.856,11,-7.0,0,0.0873,0.000167,0.0497,0.0932,0.051,95.04,323500
You Never Know,Beartooth,60,Disease,2018-09-28,0.467,0.944,6,-4.202,0,0.0771,0.000541,0.000916,0.457,0.566,155.033,183438
Chemical,The Devil Wears Prada,47,Chemical,2019-09-27,0.526,0.789,5,-7.342,0,0.0333,0.0022,0.0175,0.085,0.209,74.995,230142
Out For Blood,Sum 41,57,Out For Blood,2019-04-24,0.553,0.868,6,-4.186,0,0.048,7.35e-05,0.0359,0.0934,0.5,140.047,216571
Legendary,Skillet,14,Legendary,2019-05-08,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,244538
Light in Life,Silvera,41,Light in Life,2019-06-28,0.512,0.872,2,-8.089,0,0.0556,1.52e-05,0.00793,0.246,0.531,114.925,241493
Come Around,Papa Roach,63,Who Do You Trust?,2019-01-18,0.431,0.903,2,-5.462,1,0.125,0.0555,0.00217,0.0883,0.133,186.036,210962
Alone,Of Virtue,47,What Defines You,2019-05-24,0.5,0.948,3,-2.856,0,0.0612,0.0013,0.0228,0.164,0.508,90.061,214667
Numb,A Killer's Confession,40,Numb,2019-09-20,0.537,0.878,9,-4.359,0,0.0392,0.00475,0.00706,0.0822,0.512,137.027,262747
Right Left Wrong,Three Days Grace,63,Outsider,2018-03-09,0.489,0.833,9,-5.348,1,0.054,0.0036,1.33e-06,0.111,0.307,135.431,236693
Bloodline,Northlane,47,Bloodline,2019-04-30,0.524,0.973,3,-5.784,0,0.118,0.000108,0.259,0.158,0.367,97.462,205547
Stay Ready,Adelitas Way,46,Stay Ready,2019-09-27,0.483,0.887,7,-2.139,1,0.0447,0.000379,5.57e-05,0.0563,0.406,91.02,193744
Primrose,Dream State,46,Primrose,2019-07-10,0.449,0.92,11,-5.601,0,0.0837,0.00286,1.64e-05,0.337,0.208,145.976,264457
Let 'em Burn,Nothing More,59,The Stories We Tell Ourselves,2017-09-15,0.54,0.966,10,-3.884,0,0.0637,0.000122,0.000626,0.391,0.521,94.986,235853
Letting You Go,Bullet For My Valentine,62,Gravity,2018-06-29,0.459,0.903,5,-4.649,0,0.0673,0.00877,0.0,0.168,0.364,76.185,223655
Empty,American Sin,43,American Sin,2019-03-22,0.355,0.925,11,-3.897,0,0.14,0.00117,0.0,0.108,0.306,169.968,225811
Save Defiance,Mark Morton,39,Save Defiance,2019-02-22,0.355,0.875,7,-5.067,1,0.0572,1.91e-05,2.52e-06,0.0613,0.436,175.156,276979
The Leap,Our Last Night,43,The Leap,2019-02-22,0.516,0.924,11,-6.116,0,0.0816,0.0002,1.11e-06,0.125,0.536,89.973,221848
A New Disaster,Cold Kingdom,43,A New Disaster,2019-04-19,0.364,0.866,5,-4.772,1,0.0756,0.000639,4.45e-06,0.0628,0.46,183.969,219720
Never Back Down,Hyro The Hero,45,Flagged Channel,2018-06-29,0.626,0.837,8,-7.259,1,0.0573,0.000423,0.0,0.183,0.526,128.054,220760
War in the Streets.,After 10,39,War in the Streets.,2019-02-22,0.433,0.849,7,-5.043,1,0.0565,0.00995,0.017,0.145,0.0666,164.143,264640
Brother,Saul,0,Brother,2019-01-23,0.481,0.979,6,-3.383,1,0.0816,3.32e-05,0.00927,0.135,0.18,105.005,259813
Crooked Soul - Single Version,Dayseeker,52,Crooked Soul,2019-04-05,0.46,0.975,5,-3.901,0,0.133,0.000145,0.0,0.105,0.217,128.017,234088
Lost (feat. Sully Erna),Stitched Up Heart,8,Lost (feat. Sully Erna),2019-04-12,0.517,0.971,9,-3.697,0,0.103,0.000183,0.0,0.236,0.172,105.011,207735
Awakening,Throw The Fight,46,Awakening,2019-01-11,0.406,0.99,1,-2.449,0,0.191,0.00197,0.0,0.107,0.245,82.883,191027
I AM,Toothgrinder,38,I AM,2019-08-23,0.478,0.887,11,-2.746,1,0.0633,0.000118,0.0,0.28,0.335,150.18,206560
The Safety of Disbelief,Light The Torch,54,Revival,2018-03-30,0.389,0.972,2,-4.925,1,0.138,2.26e-05,0.0121,0.501,0.19,82.517,213227
Sound the Alarm,Shallow Side,51,Sound the Alarm,2019-02-22,0.468,0.819,8,-3.855,0,0.0459,1.65e-05,4.51e-06,0.0715,0.465,92.009,222733
Outlaws & Outsiders,Cory Marks,61,Outlaws & Outsiders,2019-11-15,0.5,0.866,9,-4.338,1,0.0443,0.0575,0.0,0.129,0.629,176.189,197235
Too Much Is Not Enough,Shakra,38,Too Much Is Not Enough,2020-01-08,0.603,0.933,6,-4.43,1,0.033,0.000944,0.00316,0.0702,0.618,132.042,221627
Low Life,Crobot,44,Low Life,2019-06-12,0.546,0.911,6,-4.801,1,0.062,0.0008,7.73e-05,0.131,0.757,76.008,216515
Kill the Lights,Righteous Vendetta,47,Kill the Lights,2019-09-06,0.527,0.973,3,-2.948,0,0.153,0.00121,0.0,0.335,0.663,144.046,172250
Rise,H.E.A.T,15,Rise,2019-11-08,0.474,0.932,2,-3.194,1,0.0417,0.000137,8.53e-05,0.289,0.363,105.009,256984
Crack of Doom (feat. Troy Sanders),Kvelertak,50,Crack of Doom (feat. Troy Sanders),2020-01-05,0.357,0.977,1,-6.489,0,0.124,1.6e-05,0.892,0.105,0.28,159.81,233929
Swing It,Phil Campbell,37,Swing It,2019-09-20,0.315,0.963,3,-4.907,0,0.111,1.44e-06,0.185,0.0504,0.53,173.98,231035
Backseat Boogie,Airbourne,45,Backseat Boogie,2019-10-11,0.428,0.963,3,-3.297,1,0.123,0.0503,0.672,0.143,0.498,144.744,203137
Big Disaster,Black Swan,28,Big Disaster,2020-01-13,0.482,0.902,8,-6.752,1,0.0347,7.73e-05,0.398,0.385,0.67,140.02,277153
Alive,Silvera,21,Alive,2020-01-17,0.496,0.944,5,-7.489,1,0.0519,1.4e-05,1.12e-05,0.0995,0.304,94.962,191040
True Believer,Santa Cruz,9,Katharsis,2019-10-16,0.486,0.979,3,-2.273,1,0.0856,0.00126,0.0,0.627,0.518,123.941,201547
Fortunate Son,The Dead Daisies,50,Fortunate Son,2019-07-26,0.305,0.864,0,-4.772,1,0.0516,5.35e-06,0.0,0.344,0.322,141.994,203520
Too Bad,Rival Sons,54,Feral Roots,2019-01-25,0.31,0.858,0,-3.198,0,0.0367,0.000196,0.00392,0.334,0.247,144.652,284787
Mondays,Onlap,40,Mondays,2020-01-10,0.452,0.972,2,-5.539,0,0.0602,0.000178,0.0,0.359,0.456,97.039,223995
Thundersmith,Kobra And The Lotus,34,Evolution,2019-09-20,0.567,0.954,5,-3.859,0,0.11,3.22e-05,0.000741,0.29,0.684,126.97,220670
Broken Hearts Broken Bones,Charm City Devils,38,1904,2019-11-22,0.478,0.856,5,-4.698,0,0.0303,0.000114,4.4e-06,0.06,0.303,98.943,173671
Die Rockin,Whiskey Myers,43,Die Rockin,2019-06-14,0.509,0.766,9,-4.177,0,0.0373,0.00142,0.0,0.297,0.707,102.86,204271
Sin on Skin,Those Damn Crows,41,Sin on Skin,2019-10-18,0.446,0.81,1,-7.528,0,0.0336,0.000315,0.000449,0.125,0.404,152.558,235907
School of Hard Knocks,Biff Byford,40,School of Hard Knocks,2019-12-13,0.473,0.911,9,-3.843,0,0.0748,0.000105,0.145,0.0704,0.386,131.995,261000
Missteria,Gotthard,33,Missteria,2020-01-10,0.559,0.86,10,-6.197,0,0.0469,8.58e-06,0.0159,0.116,0.63,103.136,196200
Detroit City 2020,Alice Cooper,13,Breadcrumbs - EP,2019-09-13,0.457,0.945,1,-4.722,0,0.0746,2.77e-05,0.0,0.231,0.483,135.946,200411
Freaking Out Loud,Laura Cox,21,Burning Bright,2019-11-08,0.523,0.909,2,-5.176,1,0.0441,0.000459,0.00185,0.381,0.669,120.015,200400
Better Off,Cory Marks,48,Better Off,2019-12-13,0.388,0.96,4,-2.43,1,0.0715,0.00169,0.0,0.162,0.607,158.014,197466
Electric Worry - The Weathermaker Vault Series,Clutch,36,Electric Worry (The Weathermaker Vault Series),2019-09-13,0.382,0.89,0,-6.845,1,0.0787,0.0113,0.137,0.366,0.164,163.77,335697
Never Die (A Song for Marcel),Talisman,39,Never Die (A Song for Marcel),2019-12-20,0.451,0.968,8,-5.127,1,0.117,0.00727,0.000455,0.0913,0.391,140.002,192000
So Careless,The Tea Party,41,Black River,2019-11-29,0.495,0.904,7,-3.708,1,0.0354,0.0073,5.24e-05,0.173,0.574,92.036,202648
Be Cowboy (PBR Anthem),Black Stone Cherry,41,Be Cowboy (PBR Anthem),2019-10-25,0.422,0.913,11,-4.658,1,0.0858,0.00112,4.75e-05,0.256,0.77,164.892,159759
Bråtebrann,Kvelertak,45,Bråtebrann,2019-11-27,0.374,0.951,2,-7.296,1,0.0604,5.89e-05,0.891,0.403,0.477,95.477,418438
Ain`t Gonna Stop (Until I Stop It),Supersuckers,34,Ain`t Gonna Stop (Until I Stop It),2019-12-13,0.36,0.98,9,-2.618,1,0.167,0.00235,0.0,0.119,0.507,150.006,169802
Dislocated,The Wildhearts,42,Dislocated,2019-02-15,0.243,0.865,8,-6.172,1,0.0584,6.42e-06,0.88,0.408,0.327,101.282,351961
Reptile,Crashdïet,34,Reptile,2019-01-25,0.502,0.952,2,-5.527,1,0.0997,0.000272,3.72e-06,0.521,0.351,136.091,204874
Blackened Eyes,Hank von Hell,39,Blackened Eyes,2019-11-29,0.514,0.905,2,-5.315,0,0.0384,2.26e-05,0.654,0.272,0.37,127.028,208736
Righteous Days,The Dead Daisies,38,Righteous Days,2019-10-04,0.569,0.833,9,-6.404,1,0.0498,0.00197,0.016,0.192,0.604,121.992,218823
Insanity,Quiet Riot,37,Hollywood Cowboys,2019-11-08,0.351,0.988,9,-2.288,1,0.165,0.000715,0.107,0.593,0.279,123.233,283295
This Is Our City,Airbourne,46,Boneshaker,2019-10-25,0.247,0.931,9,-2.811,1,0.0762,0.333,0.0758,0.322,0.407,83.726,185285
When the Heartache Has Gone,Revolution Saints,38,When the Heartache Has Gone,2019-11-04,0.347,0.875,2,-7.997,1,0.0454,0.000374,5.08e-06,0.315,0.48,168.039,280904
Home,Junkyard Drive,37,Home,2019-10-18,0.387,0.844,1,-4.063,1,0.0486,6.06e-05,0.00833,0.374,0.443,146.988,250612
In the Shadows,Bombus,35,In the Shadows,2019-11-08,0.414,0.949,5,-5.427,1,0.0491,1.13e-05,0.00373,0.0958,0.119,129.988,266703
White Lines,Tygers Of Pan Tang,38,White Lines,2019-09-27,0.413,0.927,4,-4.713,0,0.0423,1.29e-05,0.0074,0.123,0.43,138.089,261112
Heart Shaped Ashes,Celestial Ruin,37,Heart Shaped Ashes,2019-11-05,0.312,0.832,1,-4.244,0,0.0673,0.000256,0.00191,0.177,0.199,75.707,241680
Here Comes the King,Dirty Shirley,37,Here Comes the King,2019-10-30,0.493,0.901,8,-6.398,1,0.047,0.000367,0.00377,0.0733,0.351,138.999,403506
Lead Boots,Mammoth Mammoth,10,Lead Boots,2019-11-05,0.358,0.612,6,-12.667,1,0.0399,9.74e-06,0.21,0.135,0.234,118.647,218900
Hear Me,Wolf Jaw,31,The Heart Won't Listen,2019-10-25,0.259,0.919,8,-4.649,1,0.0717,3.41e-05,0.364,0.339,0.3,162.229,219725
The Truth Ain't What It Used To Be,Wayward Sons,10,The Truth Ain't What It Used To Be,2019-10-09,0.653,0.879,9,-3.165,1,0.0669,0.002,0.0126,0.0741,0.692,127.92,210987
Hail the End of Days,Deaf Rat,33,Hail the End of Days,2019-09-13,0.51,0.956,5,-3.657,0,0.0395,1.48e-05,0.0,0.347,0.494,100.015,254367
PIERREPOINT,Florence Black,34,PIERREPOINT,2019-10-11,0.563,0.821,10,-8.071,1,0.0445,5.14e-05,2.28e-06,0.0731,0.669,94.038,203617
Can't Stop Rock & Roll,The New Roses,11,Can´t Stop Rock & Roll,2019-07-11,0.399,0.971,8,-3.615,1,0.0686,0.000951,0.00233,0.318,0.596,147.989,219307
Dying Light,Alter Bridge,17,Dying Light,2019-10-03,0.368,0.811,6,-5.529,0,0.0518,6.09e-05,0.00216,0.311,0.333,65.385,346793
Come Get Your Coat,Blacktop Mojo,39,Under the Sun,2019-09-13,0.431,0.85,6,-4.803,1,0.0643,0.000107,0.000128,0.181,0.585,141.979,268813
Fuck Everybody,Steel Panther,45,Heavy Metal Rules,2019-09-27,0.53,0.965,8,-3.612,1,0.0953,0.00223,0.0,0.14,0.489,144.068,220016
One Way Out,Florence Black,44,ONE WAY OUT,2019-07-05,0.72,0.748,8,-8.287,1,0.0431,8.83e-05,0.00874,0.0699,0.434,129.974,201769
Talk to Me,Sixx:A.M.,42,Talk to Me,2019-09-27,0.545,0.835,7,-6.799,1,0.0433,0.000367,0.0199,0.0757,0.275,108.039,219795
Anna-Leigh,Royal Republic,12,Anna-Leigh,2019-05-17,0.568,0.946,6,-5.092,0,0.0512,0.00102,0.00428,0.294,0.615,109.94,194853
Tonight the Moonlight Let Me Down,Black Star Riders,33,Another State of Grace,2019-09-06,0.512,0.987,8,-4.116,1,0.0861,0.00994,0.000161,0.125,0.367,141.046,234056
Shut Up & Kiss Me,Whitesnake,40,Shut Up & Kiss Me,2019-02-14,0.34,0.981,11,-2.8,0,0.11,8.02e-05,0.143,0.152,0.373,157.009,217333
Any Other Way,Wayward Sons,32,Any Other Way,2019-08-30,0.537,0.901,1,-3.191,1,0.135,0.00143,0.0591,0.0835,0.755,158.057,203407
These Old Boots,Phil Campbell,31,These Old Boots,2019-08-09,0.458,0.969,1,-4.253,1,0.0928,6.81e-06,0.511,0.296,0.503,131.027,304580
Blood of Babylon,THE NEW DEATH CULT,22,THE NEW DEATH CULT,2019-09-06,0.37,0.898,5,-6.161,0,0.0458,4.67e-05,0.623,0.199,0.843,166.985,198853
Where Angels Fear To Tread - Single Version,Mustasch,43,Where Angels Fear To Tread,2019-06-07,0.751,0.872,2,-5.307,1,0.0686,0.0027,0.169,0.537,0.556,135.949,211762
Cheapside Sloggers (feat. Gary Holt),Volbeat,48,Cheapside Sloggers (feat. Gary Holt),2019-07-18,0.422,0.932,6,-4.174,0,0.0535,8.95e-05,0.0454,0.209,0.359,142.072,232107
Destitute,Like Machines,35,Destitute,2019-06-14,0.568,0.898,0,-3.686,1,0.0438,4.87e-05,0.215,0.223,0.392,117.984,239878
Purpose For Pain,Scott Stapp,11,Face of the Sun,2019-05-31,0.419,0.948,1,-4.27,1,0.0565,0.000647,0.0,0.268,0.293,92.516,198573
Libertine,The Cult,39,Libertine,2019-06-21,0.429,0.827,0,-4.681,1,0.0409,1.33e-05,0.188,0.214,0.634,137.756,268627
Tommy Gun,Captives,33,Tommy Gun,2019-07-03,0.49,0.947,8,-6.007,0,0.0467,1.13e-05,0.0607,0.347,0.328,98.026,191957
Vultures,Bokassa,40,Crimson Riders,2019-06-21,0.547,0.841,10,-4.959,1,0.0605,0.00171,0.0202,0.314,0.554,124.93,165055
Burning Star,D-A-D,32,Burning Star,2019-04-05,0.474,0.878,7,-3.437,1,0.0845,0.000261,0.0114,0.112,0.501,150.03,221033
United,Eclipse,40,United,2019-07-05,0.542,0.935,1,-6.435,1,0.0438,0.0116,0.0,0.206,0.468,105.022,228600
A Death In The Family,Sum 41,43,A Death In The Family,2019-06-11,0.467,0.965,1,-3.11,0,0.0598,5.07e-05,5.67e-05,0.134,0.477,154.899,198358
Life's a Bitch,Accept,48,Life's a Bitch,2019-04-19,0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,226093
Can't Sleep,Blacktop Mojo,36,Can't Sleep,2019-06-20,0.521,0.833,6,-5.778,1,0.0357,0.000585,0.00145,0.0787,0.439,98.034,281962
Overboard,Helhorse,10,Overboard,2019-06-21,0.428,0.948,11,-5.516,0,0.0824,7.35e-06,0.000222,0.288,0.309,139.956,280573
When I'm Gone,Dirty Honey,8,Dirty Honey,2019-03-22,0.452,0.916,1,-3.17,1,0.0478,0.000308,0.000391,0.118,0.592,90.995,205091
Rising Power,The Treatment,34,Power Crazy,2019-03-22,0.478,0.955,8,-2.955,1,0.069,0.00288,1.08e-05,0.16,0.414,180.018,164307
Affirmation,Sammy Hagar,33,Affirmation,2019-05-06,0.647,0.872,9,-2.847,1,0.0273,0.000948,0.44,0.597,0.853,131.02,199973
What Is Wrong,Mustasch,41,What Is Wrong,2019-05-03,0.457,0.914,7,-3.824,1,0.0683,0.000138,0.000332,0.235,0.367,138.041,201972
The Storm,Ritchie Blackmore's Rainbow,36,The Storm,2019-05-17,0.592,0.947,5,-5.312,0,0.0358,0.00373,5.02e-05,0.115,0.626,96.01,257560
Silent Thunder,Crazy Lixx,35,Silent Thunder,2019-05-10,0.418,0.928,6,-6.292,1,0.0416,0.00386,2.01e-05,0.117,0.468,143.014,308971
Good Morning Midnight,Backyard Babies,41,Good Morning Midnight,2019-01-25,0.426,0.964,2,-4.741,1,0.0644,0.00161,2.93e-06,0.136,0.321,173.035,178507
Mouthbreathers Inc.,Bokassa,18,Mouthbreathers Inc.,2019-04-18,0.392,0.917,2,-4.878,1,0.0946,0.0176,0.00018,0.661,0.339,174.918,186167
I'm In A Band,Danko Jones,6,I'm In A Band,2019-03-15,0.596,0.87,10,-6.187,0,0.115,0.00155,3.53e-06,0.322,0.68,141.906,238341
Gimme Love,Electric Mary,30,Mother,2019-02-15,0.335,0.95,1,-4.342,1,0.0459,1.05e-05,0.0023,0.292,0.698,97.104,201467
Warpaint,Buckcherry,3,Warpaint,2019-02-08,0.665,0.959,2,-3.162,1,0.0725,0.00925,0.0612,0.292,0.522,119.995,232067
Leaders of Tomorrow,Perkele,44,Leaders of Tomorrow,2019-01-18,0.554,0.936,1,-4.51,0,0.0374,0.0195,0.000111,0.0909,0.683,87.519,236867
Step Back,Black Paisley,34,Perennials,2018-09-27,0.567,0.896,9,-4.199,1,0.0567,0.000346,0.00153,0.22,0.513,128.006,265151
Hard and Loud,Royal Bliss,34,Hard and Loud,2018-09-28,0.47,0.93,6,-3.4,0,0.0682,5e-05,0.0,0.553,0.265,110.085,194305
Still of the Night - 2017 Remastered Version,Whitesnake,6,Whitesnake (30th Anniversary Remaster),1987,0.403,0.88,0,-5.872,1,0.0532,0.00582,0.000508,0.319,0.235,100.457,399693
Nobody's Fool,Cinderella,6,Night Songs,1986,0.367,0.445,9,-13.615,0,0.0286,0.0478,0.00284,0.199,0.149,67.197,286627
Rainbow in the Dark,Dio,60,Holy Diver,1983,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933
Lay It Down,Ratt,57,Invasion Of Your Privacy,1985,0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,205560
Metal Health (Bang Your Head),Quiet Riot,61,Metal Health,1983,0.494,0.933,2,-5.977,1,0.0808,0.0434,0.00108,0.228,0.507,121.201,316867
No One Like You,Scorpions,60,Blackout,1982-04-10,0.511,0.624,9,-10.424,0,0.0403,0.0144,2.37e-05,0.128,0.807,118.193,237467
Close My Eyes Forever,Lita Ford,59,Lita,1988-01-02,0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,283133
Is This Love - 2017 Remastered Version,Whitesnake,5,Whitesnake (30th Anniversary Remaster),1987,0.333,0.79,0,-6.802,1,0.0386,0.109,0.0,0.115,0.534,180.356,284600
Lick It Up,KISS,63,Lick It Up,1983-09-18,0.681,0.773,2,-6.051,1,0.058,0.179,1.83e-05,0.311,0.547,120.276,236640
Don't Know What You Got (Till It's Gone),Cinderella,7,Long Cold Winter,1988,0.36,0.527,9,-9.883,1,0.0289,0.229,0.000792,0.0536,0.247,132.639,354640
You're in Love,Ratt,54,Invasion Of Your Privacy,1985,0.567,0.867,7,-11.541,1,0.0484,0.00384,0.088,0.112,0.535,146.008,194107
"Girls, Girls, Girls",Mötley Crüe,71,"Girls, Girls, Girls",1987,0.6,0.931,7,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,270427
Here I Go Again 87 - 2007 Remastered Version,Whitesnake,14,1987 (2007 Remaster),1987-11-01,0.39,0.898,7,-4.089,1,0.045,0.207,6.64e-05,0.217,0.204,90.703,270160
Livin' On A Prayer,Bon Jovi,16,Bon Jovi Greatest Hits,2010-01-01,0.52,0.887,0,-3.296,1,0.0349,0.0665,0.000179,0.186,0.793,122.528,250627
Rock the Night,Europe,5,Playlist: The Very Best Of Europe,1983,0.562,0.965,4,-2.789,0,0.0613,0.036,0.0,0.326,0.39,105.305,247493
Holy Diver,Dio,61,Holy Diver,1983,0.476,0.901,8,-6.751,1,0.0975,0.0642,0.158,0.0557,0.109,91.955,353787
Summertime Girls - Studio Version,Y&T,48,Best Of '81 To '85,1990,0.431,0.698,4,-11.626,1,0.0336,0.00185,2.64e-06,0.232,0.774,128.932,209067
Heaven's On Fire,KISS,65,Animalize,1984-09-13,0.679,0.866,0,-6.053,1,0.0634,0.00376,3.1e-05,0.312,0.785,124.325,201400
Gypsy Road,Cinderella,4,Long Cold Winter,1988,0.523,0.88,9,-9.019,1,0.0402,0.00961,0.000828,0.329,0.553,132.426,235733
Addicted To That Rush,Mr. Big,3,Mr. Big,1989-06-13,0.46,0.974,2,-5.095,1,0.156,0.0537,7.95e-06,0.329,0.444,112.684,284973
Inside Out,XYZ,45,'80s Hard Rock,2011-01-01,0.426,0.961,8,-4.365,1,0.07,0.013,0.0259,0.0621,0.616,171.411,228533
I Wanna Be Somebody,W.A.S.P.,3,WASP,1984,0.296,0.83,1,-7.051,0,0.0505,0.00081,0.0,0.263,0.478,164.124,223533
Wait,White Lion,48,When The Children Cry - Greatest Hits,2010-03-01,0.204,0.794,2,-7.586,1,0.0618,0.00122,0.0,0.148,0.205,149.346,295427
Over The Mountain,Ozzy Osbourne,0,Diary Of A Madman,1981-11-07,0.463,0.926,5,-3.563,0,0.12,4.95e-05,0.000576,0.0868,0.501,131.129,271400
Wild Frontier - Remastered 2002,Gary Moore,47,The Platinum Collection,2006,0.479,0.822,4,-6.412,0,0.0444,0.00434,4.76e-06,0.0843,0.562,130.035,255720
Armed And Ready - 2008 Remastered Version,Michael Schenker Group,2,The Best Of The Michael Schenker Group ('80-'84),2008-09-12,0.33,0.963,9,-5.509,1,0.106,0.00388,0.00714,0.0793,0.734,171.59,248333
I Surrender,Rainbow,4,Difficult To Cure,1981-01-01,0.498,0.858,7,-5.259,0,0.0661,0.159,0.0,0.262,0.778,132.718,241893
Edge Of A Broken Heart,Vixen,51,Vixen,1988-01-01,0.619,0.751,7,-11.568,0,0.0417,0.0113,7.87e-05,0.123,0.532,126.079,265333
I Don't Believe In Love - Remastered 2003,Queensrÿche,51,Operation: Mindcrime,1988,0.562,0.991,7,-2.654,1,0.0745,0.0373,1.14e-05,0.425,0.266,118.004,263560
I Hate Myself for Loving You,Joan Jett & The Blackhearts,67,Up Your Alley,1988-05-23,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,246800
Kiss Me Deadly,Lita Ford,54,Lita,1988-01-02,0.468,0.743,0,-10.846,1,0.0326,0.00819,7.88e-05,0.369,0.648,156.103,241800
Wild Side,Mötley Crüe,64,"Girls, Girls, Girls",1987,0.596,0.896,0,-4.635,1,0.0382,0.00742,0.00057,0.372,0.456,115.092,281960
